CLOUD_COVER,ID_completo,EARTH_SUN_DISTANCE,Fecha,ID,IMAGE_QUALITY_TIER,INDEX_ID,SUN_AZIMUTH,SUN_ELEVATION,Satelite,Sensor,WRS_PATH,WRS_ROW
99.999997,COPERNICUS/S2_SR_HARMONIZED/20211029T104151_20211029T104442_T31TCH,,2021-10-29,20211029T104151_20211029T104442_T31TCH,,20211029T104151_20211029T104442_T31TCH,165.728543182277,32.4265545792539,SENTINEL_2,,,
59.563992,COPERNICUS/S2_SR_HARMONIZED/20211101T105211_20211101T105445_T31TCH,,2021-11-01,20211101T105211_20211101T105445_T31TCH,,20211101T105211_20211101T105445_T31TCH,168.76897121528,31.8732210255071,SENTINEL_2,,,
58.915122,COPERNICUS/S2_SR_HARMONIZED/20211103T104119_20211103T104536_T31TCH,,2021-11-03,20211103T104119_20211103T104536_T31TCH,,20211103T104119_20211103T104536_T31TCH,166.097202769412,30.8555855126542,SENTINEL_2,,,
59.38,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20211104,0.9917583,2021-11-04,2_LC09_198030_20211104,,LC09_198030_20211104,163.16924446,29.68866269,LANDSAT_9,OLI_TIRS,198,30
10.008651,COPERNICUS/S2_SR_HARMONIZED/20211106T105139_20211106T105141_T31TCH,,2021-11-06,20211106T105139_20211106T105141_T31TCH,,20211106T105139_20211106T105141_T31TCH,168.99734897935,30.343795289349302,SENTINEL_2,,,
43.75,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20211107,0.9910108,2021-11-07,1_2_LC08_198030_20211107,,LC08_198030_20211107,163.54870652,28.84081843,LANDSAT_8,OLI_TIRS,198,30
81.018537,COPERNICUS/S2_SR_HARMONIZED/20211111T105301_20211111T105443_T31TCH,,2021-11-11,20211111T105301_20211111T105443_T31TCH,,20211111T105301_20211111T105443_T31TCH,169.132564272985,28.9163161553897,SENTINEL_2,,,
58.57549,COPERNICUS/S2_SR_HARMONIZED/20211113T104209_20211113T104209_T31TCH,,2021-11-13,20211113T104209_20211113T104209_T31TCH,,20211113T104209_20211113T104209_T31TCH,166.486117803474,27.990278662454003,SENTINEL_2,,,
79.70571,COPERNICUS/S2_SR_HARMONIZED/20211116T105229_20211116T105226_T31TCH,,2021-11-16,20211116T105229_20211116T105226_T31TCH,,20211116T105229_20211116T105226_T31TCH,169.129487773249,27.599174904792697,SENTINEL_2,,,
6.70604,COPERNICUS/S2_SR_HARMONIZED/20211118T104331_20211118T104840_T31TCH,,2021-11-18,20211118T104331_20211118T104840_T31TCH,,20211118T104331_20211118T104840_T31TCH,166.510707945009,26.724847599631303,SENTINEL_2,,,
80.94183,COPERNICUS/S2_SR_HARMONIZED/20211121T105341_20211121T105441_T31TCH,,2021-11-21,20211121T105341_20211121T105441_T31TCH,,20211121T105341_20211121T105441_T31TCH,169.041573075989,26.4116765391433,SENTINEL_2,,,
85.585695,COPERNICUS/S2_SR_HARMONIZED/20211123T104249_20211123T104249_T31TCH,,2021-11-23,20211123T104249_20211123T104249_T31TCH,,20211123T104249_20211123T104249_T31TCH,166.401349991115,25.583826933958207,SENTINEL_2,,,
80.05,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20211123,0.9874545,2021-11-23,1_2_LC08_198030_20211123,,LC08_198030_20211123,163.80864528,24.76984438,LANDSAT_8,OLI_TIRS,198,30
63.60548,COPERNICUS/S2_SR_HARMONIZED/20211126T105309_20211126T105346_T31TCH,,2021-11-26,20211126T105309_20211126T105346_T31TCH,,20211126T105309_20211126T105346_T31TCH,168.82238588861,25.358922443340703,SENTINEL_2,,,
74.928289,COPERNICUS/S2_SR_HARMONIZED/20211128T104411_20211128T104437_T31TCH,,2021-11-28,20211128T104411_20211128T104437_T31TCH,,20211128T104411_20211128T104437_T31TCH,166.214877274879,24.587756100123002,SENTINEL_2,,,
92.11846,COPERNICUS/S2_SR_HARMONIZED/20211201T105421_20211201T105655_T31TCH,,2021-12-01,20211201T105421_20211201T105655_T31TCH,,20211201T105421_20211201T105655_T31TCH,168.541691827045,24.461136980783195,SENTINEL_2,,,
75.380474,COPERNICUS/S2_SR_HARMONIZED/20211203T104319_20211203T104320_T31TCH,,2021-12-03,20211203T104319_20211203T104320_T31TCH,,20211203T104319_20211203T104320_T31TCH,165.894231715154,23.737206572471294,SENTINEL_2,,,
61.786767,COPERNICUS/S2_SR_HARMONIZED/20211206T105329_20211206T105331_T31TCH,,2021-12-06,20211206T105329_20211206T105331_T31TCH,,20211206T105329_20211206T105331_T31TCH,168.136376808448,23.719009142472103,SENTINEL_2,,,
44.76975,COPERNICUS/S2_SR_HARMONIZED/20211208T104431_20211208T104436_T31TCH,,2021-12-08,20211208T104431_20211208T104436_T31TCH,,20211208T104431_20211208T104436_T31TCH,165.516545712309,23.054863160314,SENTINEL_2,,,
97.09,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20211209,0.9849346,2021-12-09,1_2_LC08_198030_20211209,,LC08_198030_20211209,162.92224523,22.09104518,LANDSAT_8,OLI_TIRS,198,30
50.328561,COPERNICUS/S2_SR_HARMONIZED/20211211T105441_20211211T105442_T31TCH,,2021-12-11,20211211T105441_20211211T105442_T31TCH,,20211211T105441_20211211T105442_T31TCH,167.690291564341,23.153052702966306,SENTINEL_2,,,
1.000035,COPERNICUS/S2_SR_HARMONIZED/20211216T105349_20211216T105434_T31TCH,,2021-12-16,20211216T105349_20211216T105434_T31TCH,,20211216T105349_20211216T105434_T31TCH,167.141837392569,22.759661185928493,SENTINEL_2,,,
3.81,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20211217,0.9840427,2021-12-17,2_LC09_198030_20211217,,LC09_198030_20211217,162.12423001,21.38301275,LANDSAT_9,OLI_TIRS,198,30
1.858211,COPERNICUS/S2_SR_HARMONIZED/20211218T104441_20211218T104443_T31TCH,,2021-12-18,20211218T104441_20211218T104443_T31TCH,,20211218T104441_20211218T104443_T31TCH,164.518921865704,22.209691433583203,SENTINEL_2,,,
28.731535,COPERNICUS/S2_SR_HARMONIZED/20211221T105451_20211221T105449_T31TCH,,2021-12-21,20211221T105451_20211221T105449_T31TCH,,20211221T105451_20211221T105449_T31TCH,166.592043098947,22.5586487467167,SENTINEL_2,,,
12.62776,COPERNICUS/S2_SR_HARMONIZED/20211223T104349_20211223T104345_T31TCH,,2021-12-23,20211223T104349_20211223T104345_T31TCH,,20211223T104349_20211223T104345_T31TCH,163.90557133079,22.054788980223904,SENTINEL_2,,,
62.64,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20211225,0.9835225,2021-12-25,1_2_LC08_198030_20211225,,LC08_198030_20211225,161.198621,21.14567875,LANDSAT_8,OLI_TIRS,198,30
16.980132,COPERNICUS/S2_SR_HARMONIZED/20211226T105349_20211226T105436_T31TCH,,2021-12-26,20211226T105349_20211226T105436_T31TCH,,20211226T105349_20211226T105436_T31TCH,165.946502530218,22.535188823062597,SENTINEL_2,,,
78.076536,COPERNICUS/S2_SR_HARMONIZED/20211228T104441_20211228T104443_T31TCH,,2021-12-28,20211228T104441_20211228T104443_T31TCH,,20211228T104441_20211228T104443_T31TCH,163.295735738985,22.0964302937044,SENTINEL_2,,,
0.002468,COPERNICUS/S2_SR_HARMONIZED/20211231T105441_20211231T105444_T31TCH,,2021-12-31,20211231T105441_20211231T105444_T31TCH,,20211231T105441_20211231T105444_T31TCH,165.317841457251,22.708873759110503,SENTINEL_2,,,
47.8,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20220102,0.9833426,2022-01-02,2_LC09_198030_20220102,,LC09_198030_20220102,160.12355754,21.37632605,LANDSAT_9,OLI_TIRS,198,30
19.819912,COPERNICUS/S2_SR_HARMONIZED/20220102T104339_20220102T104336_T31TCH,,2022-01-02,20220102T104339_20220102T104336_T31TCH,,20220102T104339_20220102T104336_T31TCH,162.603105486459,22.314793305954893,SENTINEL_2,,,
97.328581,COPERNICUS/S2_SR_HARMONIZED/20220105T105339_20220105T105335_T31TCH,,2022-01-05,20220105T105339_20220105T105335_T31TCH,,20220105T105339_20220105T105335_T31TCH,164.620571020997,23.060961432861106,SENTINEL_2,,,
61.997342,COPERNICUS/S2_SR_HARMONIZED/20220107T104431_20220107T104439_T31TCH,,2022-01-07,20220107T104431_20220107T104439_T31TCH,,20220107T104431_20220107T104439_T31TCH,161.935618126549,22.730024241694593,SENTINEL_2,,,
66.75636,COPERNICUS/S2_SR_HARMONIZED/20220110T105421_20220110T105442_T31TCH,,2022-01-10,20220110T105421_20220110T105442_T31TCH,,20220110T105421_20220110T105442_T31TCH,163.963431716091,23.607401723681207,SENTINEL_2,,,
28.758593,COPERNICUS/S2_SR_HARMONIZED/20220112T104319_20220112T104314_T31TCH,,2022-01-12,20220112T104319_20220112T104314_T31TCH,,20220112T104319_20220112T104314_T31TCH,161.216523646973,23.318459072414797,SENTINEL_2,,,
16.862509,COPERNICUS/S2_SR_HARMONIZED/20220115T105309_20220115T105357_T31TCH,,2022-01-15,20220115T105309_20220115T105357_T31TCH,,20220115T105309_20220115T105357_T31TCH,163.26822562793,24.3251210796101,SENTINEL_2,,,
1.009011,COPERNICUS/S2_SR_HARMONIZED/20220117T104401_20220117T104908_T31TCH,,2022-01-17,20220117T104401_20220117T104908_T31TCH,,20220117T104401_20220117T104908_T31TCH,160.54289802008,24.094935581892997,SENTINEL_2,,,
36.59,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20220118,0.9838161,2022-01-18,2_LC09_198030_20220118,,LC09_198030_20220118,157.84876409,23.25673041,LANDSAT_9,OLI_TIRS,198,30
45.557307,COPERNICUS/S2_SR_HARMONIZED/20220120T105351_20220120T105629_T31TCH,,2022-01-20,20220120T105351_20220120T105629_T31TCH,,20220120T105351_20220120T105629_T31TCH,162.629120514657,25.224548882564406,SENTINEL_2,,,
1.055514,COPERNICUS/S2_SR_HARMONIZED/20220122T104239_20220122T104236_T31TCH,,2022-01-22,20220122T104239_20220122T104236_T31TCH,,20220122T104239_20220122T104236_T31TCH,159.838801237341,25.0312046127695,SENTINEL_2,,,
0.053944,COPERNICUS/S2_SR_HARMONIZED/20220125T105229_20220125T105232_T31TCH,,2022-01-25,20220125T105229_20220125T105232_T31TCH,,20220125T105229_20220125T105232_T31TCH,161.97009379224,26.279210620161102,SENTINEL_2,,,
6.24,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20220126,0.9845977,2022-01-26,1_2_LC08_198030_20220126,,LC08_198030_20220126,156.71956531,24.85931571,LANDSAT_8,OLI_TIRS,198,30
1.635312,COPERNICUS/S2_SR_HARMONIZED/20220127T104321_20220127T104452_T31TCH,,2022-01-27,20220127T104321_20220127T104452_T31TCH,,20220127T104321_20220127T104452_T31TCH,159.198492019668,26.140349181542803,SENTINEL_2,,,
6.246056,COPERNICUS/S2_SR_HARMONIZED/20220130T105301_20220130T105543_T31TCH,,2022-01-30,20220130T105301_20220130T105543_T31TCH,,20220130T105301_20220130T105543_T31TCH,161.38817206064,27.4992951091874,SENTINEL_2,,,
9.553878,COPERNICUS/S2_SR_HARMONIZED/20220201T104149_20220201T104852_T31TCH,,2022-02-01,20220201T104149_20220201T104852_T31TCH,,20220201T104149_20220201T104852_T31TCH,158.53453943066,27.3882057877653,SENTINEL_2,,,
52.41,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20220203,0.9856611,2022-02-03,2_LC09_198030_20220203,,LC09_198030_20220203,155.63155578,26.85500538,LANDSAT_9,OLI_TIRS,198,30
79.995817,COPERNICUS/S2_SR_HARMONIZED/20220204T105139_20220204T105135_T31TCH,,2022-02-04,20220204T105139_20220204T105135_T31TCH,,20220204T105139_20220204T105135_T31TCH,160.790202654783,28.850998805177902,SENTINEL_2,,,
0.3988,COPERNICUS/S2_SR_HARMONIZED/20220206T104221_20220206T104357_T31TCH,,2022-02-06,20220206T104221_20220206T104357_T31TCH,,20220206T104221_20220206T104357_T31TCH,157.949774887895,28.787780763354597,SENTINEL_2,,,
0.342958,COPERNICUS/S2_SR_HARMONIZED/20220209T105211_20220209T105206_T31TCH,,2022-02-09,20220209T105211_20220209T105206_T31TCH,,20220209T105211_20220209T105206_T31TCH,160.27900408376,30.3435590344508,SENTINEL_2,,,
81.577861,COPERNICUS/S2_SR_HARMONIZED/20220211T104049_20220211T104642_T31TCH,,2022-02-11,20220211T104049_20220211T104642_T31TCH,,20220211T104049_20220211T104642_T31TCH,157.353757533396,30.3011830339167,SENTINEL_2,,,
84.89,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20220211,0.9869386,2022-02-11,1_2_LC08_198030_20220211,,LC08_198030_20220211,154.60494009,29.19367732,LANDSAT_8,OLI_TIRS,198,30
59.744298,COPERNICUS/S2_SR_HARMONIZED/20220214T105039_20220214T105033_T31TCH,,2022-02-14,20220214T105039_20220214T105033_T31TCH,,20220214T105039_20220214T105033_T31TCH,159.765905290674,31.9422050239857,SENTINEL_2,,,
99.70296,COPERNICUS/S2_SR_HARMONIZED/20220216T104121_20220216T104757_T31TCH,,2022-02-16,20220216T104121_20220216T104757_T31TCH,,20220216T104121_20220216T104757_T31TCH,156.848234206723,31.940527566667498,SENTINEL_2,,,
99.851638,COPERNICUS/S2_SR_HARMONIZED/20220219T105101_20220219T105343_T31TCH,,2022-02-19,20220219T105101_20220219T105343_T31TCH,,20220219T105101_20220219T105343_T31TCH,159.35478445366,33.6563106637018,SENTINEL_2,,,
99.94,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20220219,0.9885016,2022-02-19,2_LC09_198030_20220219,,LC09_198030_20220219,153.66962969,31.82499572,LANDSAT_9,OLI_TIRS,198,30
49.859828,COPERNICUS/S2_SR_HARMONIZED/20220221T103949_20220221T104851_T31TCH,,2022-02-21,20220221T103949_20220221T104851_T31TCH,,20220221T103949_20220221T104851_T31TCH,156.319500567231,33.6617751807353,SENTINEL_2,,,
23.284552,COPERNICUS/S2_SR_HARMONIZED/20220224T104929_20220224T105036_T31TCH,,2022-02-24,20220224T104929_20220224T105036_T31TCH,,20220224T104929_20220224T105036_T31TCH,158.917676649624,35.4428910922439,SENTINEL_2,,,
8.175433,COPERNICUS/S2_SR_HARMONIZED/20220226T104011_20220226T104440_T31TCH,,2022-02-26,20220226T104011_20220226T104440_T31TCH,,20220226T104011_20220226T104440_T31TCH,155.889247468126,35.4832628157974,SENTINEL_2,,,
59.11,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20220227,0.9903406,2022-02-27,1_2_LC08_198030_20220227,,LC08_198030_20220227,152.77670568,34.67724974,LANDSAT_8,OLI_TIRS,198,30
20.540139,COPERNICUS/S2_SR_HARMONIZED/20220301T105001_20220301T105446_T31TCH,,2022-03-01,20220301T105001_20220301T105446_T31TCH,,20220301T105001_20220301T105446_T31TCH,158.583539354252,37.3173588871482,SENTINEL_2,,,
4.898433,COPERNICUS/S2_SR_HARMONIZED/20220303T103839_20220303T104856_T31TCH,,2022-03-03,20220303T103839_20220303T104856_T31TCH,,20220303T103839_20220303T104856_T31TCH,155.417357099354,37.3541714046593,SENTINEL_2,,,
90.297765,COPERNICUS/S2_SR_HARMONIZED/20220306T104819_20220306T105455_T31TCH,,2022-03-06,20220306T104819_20220306T105455_T31TCH,,20220306T104819_20220306T105455_T31TCH,158.211843277998,39.2332481086316,SENTINEL_2,,,
44.19,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20220307,0.9923114,2022-03-07,2_LC09_198030_20220307,,LC09_198030_20220307,151.96668146,37.70451843,LANDSAT_9,OLI_TIRS,198,30
87.081021,COPERNICUS/S2_SR_HARMONIZED/20220308T103901_20220308T104311_T31TCH,,2022-03-08,20220308T103901_20220308T104311_T31TCH,,20220308T103901_20220308T104311_T31TCH,155.033097038833,39.2930676281328,SENTINEL_2,,,
99.896884,COPERNICUS/S2_SR_HARMONIZED/20220311T104841_20220311T105448_T31TCH,,2022-03-11,20220311T104841_20220311T105448_T31TCH,,20220311T104841_20220311T105448_T31TCH,157.932022957504,41.2045853567704,SENTINEL_2,,,
99.989051,COPERNICUS/S2_SR_HARMONIZED/20220313T103729_20220313T104615_T31TCH,,2022-03-13,20220313T103729_20220313T104615_T31TCH,,20220313T103729_20220313T104615_T31TCH,154.601164694182,41.2508354468625,SENTINEL_2,,,
88.33,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20220315,0.9943866,2022-03-15,1_2_LC08_198030_20220315,,LC08_198030_20220315,151.14213919,40.8190821,LANDSAT_8,OLI_TIRS,198,30
99.916482,COPERNICUS/S2_SR_HARMONIZED/20220316T104709_20220316T105811_T31TCH,,2022-03-16,20220316T104709_20220316T105811_T31TCH,,20220316T104709_20220316T105811_T31TCH,157.605756885345,43.1868836526469,SENTINEL_2,,,
99.989158,COPERNICUS/S2_SR_HARMONIZED/20220318T103751_20220318T104246_T31TCH,,2022-03-18,20220318T103751_20220318T104246_T31TCH,,20220318T103751_20220318T104246_T31TCH,154.238909102017,43.2432844389572,SENTINEL_2,,,
59.673864,COPERNICUS/S2_SR_HARMONIZED/20220321T104731_20220321T105204_T31TCH,,2022-03-21,20220321T104731_20220321T105204_T31TCH,,20220321T104731_20220321T105204_T31TCH,157.349944102311,45.1922108503403,SENTINEL_2,,,
12.61,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20220323,0.9966222,2022-03-23,2_LC09_198030_20220323,,LC09_198030_20220323,150.37012932,43.98378001,LANDSAT_9,OLI_TIRS,198,30
1.33117,COPERNICUS/S2_SR_HARMONIZED/20220323T103639_20220323T104819_T31TCH,,2022-03-23,20220323T103639_20220323T104819_T31TCH,,20220323T103639_20220323T104819_T31TCH,153.811472756664,45.2245462830713,SENTINEL_2,,,
36.810821,COPERNICUS/S2_SR_HARMONIZED/20220326T104639_20220326T105806_T31TCH,,2022-03-26,20220326T104639_20220326T105806_T31TCH,,20220326T104639_20220326T105806_T31TCH,157.026754311742,47.1796995108208,SENTINEL_2,,,
75.901771,COPERNICUS/S2_SR_HARMONIZED/20220328T103641_20220328T104134_T31TCH,,2022-03-28,20220328T103641_20220328T104134_T31TCH,,20220328T103641_20220328T104134_T31TCH,153.42787924997,47.2094649006621,SENTINEL_2,,,
72.91,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20220331,0.9989456,2022-03-31,1_2_LC08_198030_20220331,,LC08_198030_20220331,149.46796935,47.09883692,LANDSAT_8,OLI_TIRS,198,30
94.101471,COPERNICUS/S2_SR_HARMONIZED/20220331T104621_20220331T105151_T31TCH,,2022-03-31,20220331T104621_20220331T105151_T31TCH,,20220331T104621_20220331T105151_T31TCH,156.749911070656,49.1605056964727,SENTINEL_2,,,
83.633035,COPERNICUS/S2_SR_HARMONIZED/20220402T103619_20220402T104811_T31TCH,,2022-04-02,20220402T103619_20220402T104811_T31TCH,,20220402T103619_20220402T104811_T31TCH,152.953235603775,49.1531432990073,SENTINEL_2,,,
3.177067,COPERNICUS/S2_SR_HARMONIZED/20220405T104619_20220405T105417_T31TCH,,2022-04-05,20220405T104619_20220405T105417_T31TCH,,20220405T104619_20220405T105417_T31TCH,156.381617687978,51.0939734733067,SENTINEL_2,,,
40.7,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20220408,1.0012169,2022-04-08,2_LC09_198030_20220408,,LC09_198030_20220408,148.55022795,50.14328126,LANDSAT_9,OLI_TIRS,198,30
30.629715,COPERNICUS/S2_SR_HARMONIZED/20220410T104621_20220410T105342_T31TCH,,2022-04-10,20220410T104621_20220410T105342_T31TCH,,20220410T104621_20220410T105342_T31TCH,156.038177007314,52.9903158531268,SENTINEL_2,,,
68.831587,COPERNICUS/S2_SR_HARMONIZED/20220412T103619_20220412T104829_T31TCH,,2022-04-12,20220412T103619_20220412T104829_T31TCH,,20220412T103619_20220412T104829_T31TCH,151.943765275269,52.9161478013492,SENTINEL_2,,,
61.500114,COPERNICUS/S2_SR_HARMONIZED/20220415T104619_20220415T105854_T31TCH,,2022-04-15,20220415T104619_20220415T105854_T31TCH,,20220415T104619_20220415T105854_T31TCH,155.57362107939,54.8092684481191,SENTINEL_2,,,
16.61,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20220416,1.0034505,2022-04-16,1_2_LC08_198030_20220416,,LC08_198030_20220416,147.45243468,53.02088507,LANDSAT_8,OLI_TIRS,198,30
0.516297,COPERNICUS/S2_SR_HARMONIZED/20220417T103631_20220417T104402_T31TCH,,2022-04-17,20220417T103631_20220417T104402_T31TCH,,20220417T103631_20220417T104402_T31TCH,151.397821733446,54.7078154266006,SENTINEL_2,,,
99.460214,COPERNICUS/S2_SR_HARMONIZED/20220420T104631_20220420T105805_T31TCH,,2022-04-20,20220420T104631_20220420T105805_T31TCH,,20220420T104631_20220420T105805_T31TCH,155.133030584769,56.5670713298814,SENTINEL_2,,,
78.628123,COPERNICUS/S2_SR_HARMONIZED/20220422T103619_20220422T103701_T31TCH,,2022-04-22,20220422T103619_20220422T103701_T31TCH,,20220422T103619_20220422T103701_T31TCH,150.66526640458,56.3895738720479,SENTINEL_2,,,
81.08,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20220424,1.0056857,2022-04-24,2_LC09_198030_20220424,,LC09_198030_20220424,146.14153676,55.67520871,LANDSAT_9,OLI_TIRS,198,30
27.294555,COPERNICUS/S2_SR_HARMONIZED/20220425T104619_20220425T105855_T31TCH,,2022-04-25,20220425T104619_20220425T105855_T31TCH,,20220425T104619_20220425T105855_T31TCH,154.473939465481,58.2085539711938,SENTINEL_2,,,
59.494406,COPERNICUS/S2_SR_HARMONIZED/20220427T103631_20220427T104403_T31TCH,,2022-04-27,20220427T103631_20220427T104403_T31TCH,,20220427T103631_20220427T104403_T31TCH,149.974851599091,58.0006524332885,SENTINEL_2,,,
86.910939,COPERNICUS/S2_SR_HARMONIZED/20220430T104631_20220430T105446_T31TCH,,2022-04-30,20220430T104631_20220430T105446_T31TCH,,20220430T104631_20220430T105446_T31TCH,153.878518538423,59.7734411914902,SENTINEL_2,,,
79.35,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20220502,1.0077984,2022-05-02,1_2_LC08_198030_20220502,,LC08_198030_20220502,144.72838123,58.08617572,LANDSAT_8,OLI_TIRS,198,30
99.422663,COPERNICUS/S2_SR_HARMONIZED/20220502T103619_20220502T103700_T31TCH,,2022-05-02,20220502T103619_20220502T103700_T31TCH,,20220502T103619_20220502T103700_T31TCH,149.037867638339,59.4655655681198,SENTINEL_2,,,
76.744217,COPERNICUS/S2_SR_HARMONIZED/20220505T104619_20220505T105854_T31TCH,,2022-05-05,20220505T104619_20220505T105854_T31TCH,,20220505T104619_20220505T105854_T31TCH,153.022391953524,61.1909763676931,SENTINEL_2,,,
76.828504,COPERNICUS/S2_SR_HARMONIZED/20220507T103631_20220507T104403_T31TCH,,2022-05-07,20220507T103631_20220507T104403_T31TCH,,20220507T103631_20220507T104403_T31TCH,148.155893276266,60.8367359267587,SENTINEL_2,,,
8.78,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20220510,1.009698,2022-05-10,2_LC09_198030_20220510,,LC09_198030_20220510,142.85544083,60.10639216,LANDSAT_9,OLI_TIRS,198,30
21.310493,COPERNICUS/S2_SR_HARMONIZED/20220510T104621_20220510T104859_T31TCH,,2022-05-10,20220510T104621_20220510T104859_T31TCH,,20220510T104621_20220510T104859_T31TCH,152.207157468912,62.5025945115299,SENTINEL_2,,,
41.132361,COPERNICUS/S2_SR_HARMONIZED/20220512T103619_20220512T103704_T31TCH,,2022-05-12,20220512T103619_20220512T103704_T31TCH,,20220512T103619_20220512T103704_T31TCH,147.065024581761,62.0437614691197,SENTINEL_2,,,
54.798937,COPERNICUS/S2_SR_HARMONIZED/20220515T104619_20220515T105900_T31TCH,,2022-05-15,20220515T104619_20220515T105900_T31TCH,,20220515T104619_20220515T105900_T31TCH,151.194102816916,63.653361210261295,SENTINEL_2,,,
0.108435,COPERNICUS/S2_SR_HARMONIZED/20220517T103631_20220517T104431_T31TCH,,2022-05-17,20220517T103631_20220517T104431_T31TCH,,20220517T103631_20220517T104431_T31TCH,146.004484821492,63.125552976133804,SENTINEL_2,,,
14.38,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20220518,1.0114381,2022-05-18,1_2_LC08_198030_20220518,,LC08_198030_20220518,141.18156687,61.84946257,LANDSAT_8,OLI_TIRS,198,30
46.258864,COPERNICUS/S2_SR_HARMONIZED/20220520T104631_20220520T105857_T31TCH,,2022-05-20,20220520T104631_20220520T105857_T31TCH,,20220520T104631_20220520T105857_T31TCH,150.202148249806,64.6709286019846,SENTINEL_2,,,
37.027884,COPERNICUS/S2_SR_HARMONIZED/20220522T103629_20220522T103706_T31TCH,,2022-05-22,20220522T103629_20220522T103706_T31TCH,,20220522T103629_20220522T103706_T31TCH,144.791588682735,64.03009544000889,SENTINEL_2,,,
88.406092,COPERNICUS/S2_SR_HARMONIZED/20220525T104619_20220525T105858_T31TCH,,2022-05-25,20220525T104619_20220525T105858_T31TCH,,20220525T104619_20220525T105858_T31TCH,149.037968854284,65.508894486377,SENTINEL_2,,,
63.14,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20220526,1.0130266,2022-05-26,2_LC09_198030_20220526,,LC09_198030_20220526,138.9422444,63.05936793,LANDSAT_9,OLI_TIRS,198,30
19.004832,COPERNICUS/S2_SR_HARMONIZED/20220527T103631_20220527T104442_T31TCH,,2022-05-27,20220527T103631_20220527T104442_T31TCH,,20220527T103631_20220527T104442_T31TCH,143.653568478774,64.7944637773183,SENTINEL_2,,,
43.313774,COPERNICUS/S2_SR_HARMONIZED/20220530T104631_20220530T105902_T31TCH,,2022-05-30,20220530T104631_20220530T105902_T31TCH,,20220530T104631_20220530T105902_T31TCH,147.966544274392,66.2032980927665,SENTINEL_2,,,
3.841573,COPERNICUS/S2_SR_HARMONIZED/20220601T103629_20220601T104904_T31TCH,,2022-06-01,20220601T103629_20220601T104904_T31TCH,,20220601T103629_20220601T104904_T31TCH,142.409709597278,65.36517624431511,SENTINEL_2,,,
14.85,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20220603,1.0143277,2022-06-03,1_2_LC08_198030_20220603,,LC08_198030_20220603,137.39109454,64.01570792,LANDSAT_8,OLI_TIRS,198,30
49.216425,COPERNICUS/S2_SR_HARMONIZED/20220604T104619_20220604T105858_T31TCH,,2022-06-04,20220604T104619_20220604T105858_T31TCH,,20220604T104619_20220604T105858_T31TCH,146.786356706181,66.7053898383604,SENTINEL_2,,,
23.889214,COPERNICUS/S2_SR_HARMONIZED/20220606T103631_20220606T104438_T31TCH,,2022-06-06,20220606T103631_20220606T104438_T31TCH,,20220606T103631_20220606T104438_T31TCH,141.361634420115,65.7991906690735,SENTINEL_2,,,
25.400954,COPERNICUS/S2_SR_HARMONIZED/20220609T104631_20220609T105816_T31TCH,,2022-06-09,20220609T104631_20220609T105816_T31TCH,,20220609T104631_20220609T105816_T31TCH,145.821577077984,67.0665780286826,SENTINEL_2,,,
1.13,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20220611,1.0153165,2022-06-11,2_LC09_198030_20220611,,LC09_198030_20220611,135.57366774,64.4086772,LANDSAT_9,OLI_TIRS,198,30
0.002972,COPERNICUS/S2_SR_HARMONIZED/20220611T103629_20220611T104904_T31TCH,,2022-06-11,20220611T103629_20220611T104904_T31TCH,,20220611T103629_20220611T104904_T31TCH,140.323175172375,66.0438325716695,SENTINEL_2,,,
54.806745,COPERNICUS/S2_SR_HARMONIZED/20220614T104629_20220614T105901_T31TCH,,2022-06-14,20220614T104629_20220614T105901_T31TCH,,20220614T104629_20220614T105901_T31TCH,144.857711951461,67.2383076301127,SENTINEL_2,,,
